wrapperType,kind,artistId,collectionId,trackId,artistName,collectionName,trackName,collectionCensoredName,trackCensoredName,artistViewUrl,collectionViewUrl,trackViewUrl,previewUrl,artworkUrl30,artworkUrl60,artworkUrl100,collectionPrice,trackPrice,releaseDate,collectionExplicitness,trackExplicitness,discCount,discNumber,trackCount,trackNumber,trackTimeMillis,country,currency,primaryGenreName,isStreamable,collectionArtistId,collectionArtistName,contentAdvisoryRating,collectionArtistViewUrl
track,song,1140848427,1140848422,1140848432,Kid Froopy,bb (four missed texts) - Single,Bb (Four Missed Texts),bb (four missed texts) - Single,Bb (Four Missed Texts),https://music.apple.com/us/artist/kid-froopy/1140848427?uo=4,https://music.apple.com/us/album/bb-four-missed-texts/1140848422?i=1140848432&uo=4,https://music.apple.com/us/album/bb-four-missed-texts/1140848422?i=1140848432&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/b5/47/8e/b5478edd-11f2-98cd-7a05-2d76feb0d525/mzaf_12019147879900007052.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music19/v4/cf/69/64/cf6964c8-81c4-d9f3-3180-93ce012f745d/cover.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music19/v4/cf/69/64/cf6964c8-81c4-d9f3-3180-93ce012f745d/cover.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music19/v4/cf/69/64/cf6964c8-81c4-d9f3-3180-93ce012f745d/cover.jpg/100x100bb.jpg,1.29,1.29,2016-08-19T12:00:00Z,notExplicit,notExplicit,1,1,1,1,244506,USA,USD,Dance,True,,,,
track,song,1272255600,1595881883,1595881893,MYA & Emilia,SUENA MYA!,BB,SUENA MYA!,BB,https://music.apple.com/us/artist/mya/1272255600?uo=4,https://music.apple.com/us/album/bb/1595881883?i=1595881893&uo=4,https://music.apple.com/us/album/bb/1595881883?i=1595881893&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/eb/c7/01/ebc701cc-b7d8-4b27-f5ab-57e02337b838/mzaf_3067256727331882872.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/c3/ad/43/c3ad43d0-2c45-8eae-2357-23ae9d3b6e9f/886449722464.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/c3/ad/43/c3ad43d0-2c45-8eae-2357-23ae9d3b6e9f/886449722464.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/c3/ad/43/c3ad43d0-2c45-8eae-2357-23ae9d3b6e9f/886449722464.jpg/100x100bb.jpg,9.99,1.29,2021-11-25T12:00:00Z,notExplicit,notExplicit,1,1,14,1,156326,USA,USD,Pop Latino,True,,MYA,,
track,song,511617296,1292331475,1292331624,MØ,When I Was Young - EP,Bb,When I Was Young - EP,Bb,https://music.apple.com/us/artist/m%C3%B8/511617296?uo=4,https://music.apple.com/us/album/bb/1292331475?i=1292331624&uo=4,https://music.apple.com/us/album/bb/1292331475?i=1292331624&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/41/e7/46/41e74646-a4cd-d646-f6c4-a9eaf4d6b323/mzaf_5814472453218043062.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/5a/50/dc/5a50dc9b-4f72-7806-11de-d97b37dd63c8/886446624006.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/5a/50/dc/5a50dc9b-4f72-7806-11de-d97b37dd63c8/886446624006.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/5a/50/dc/5a50dc9b-4f72-7806-11de-d97b37dd63c8/886446624006.jpg/100x100bb.jpg,4.99,1.29,2017-10-26T07:00:00Z,explicit,notExplicit,1,1,6,5,202693,USA,USD,Pop,True,,,,
track,song,600730426,1368196699,1368198008,Ghost,Prequelle,Dance Macabre,Prequelle,Dance Macabre,https://music.apple.com/us/artist/ghost/600730426?uo=4,https://music.apple.com/us/album/dance-macabre/1368196699?i=1368198008&uo=4,https://music.apple.com/us/album/dance-macabre/1368196699?i=1368198008&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/57/5d/9e/575d9e66-dd0c-86c7-139d-3534d291cc96/mzaf_11799994826453021528.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/f6/bf/f3/f6bff353-da49-26a4-9d3f-90b4d5a8898c/18CRGIM05536.rgb.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/f6/bf/f3/f6bff353-da49-26a4-9d3f-90b4d5a8898c/18CRGIM05536.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/f6/bf/f3/f6bff353-da49-26a4-9d3f-90b4d5a8898c/18CRGIM05536.rgb.jpg/100x100bb.jpg,9.99,1.29,2018-05-18T12:00:00Z,notExplicit,notExplicit,1,1,10,6,219720,USA,USD,Metal,True,,,,
track,song,636155596,1663352117,1663352129,Alfa Mist,Variables,BC,Variables,BC,https://music.apple.com/us/artist/alfa-mist/636155596?uo=4,https://music.apple.com/us/album/bc/1663352117?i=1663352129&uo=4,https://music.apple.com/us/album/bc/1663352117?i=1663352129&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview113/v4/89/de/9b/89de9b09-3961-5aa1-fe18-a3d821faf042/mzaf_9251860882433834884.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/a1/2c/50/a12c50f1-125a-e04d-4460-a457e9822dd6/0045778795161.png/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/a1/2c/50/a12c50f1-125a-e04d-4460-a457e9822dd6/0045778795161.png/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/a1/2c/50/a12c50f1-125a-e04d-4460-a457e9822dd6/0045778795161.png/100x100bb.jpg,9.99,1.29,2023-01-31T08:00:00Z,explicit,notExplicit,1,1,8,10,450240,USA,USD,Alternative,True,,,,
track,song,259000082,259000079,259000086,Tal Wilkenfeld,Transformation,BC,Transformation,BC,https://music.apple.com/us/artist/tal-wilkenfeld/259000082?uo=4,https://music.apple.com/us/album/bc/259000079?i=259000086&uo=4,https://music.apple.com/us/album/bc/259000079?i=259000086&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/d8/09/d1/d809d177-fc01-7d05-d58d-f665add53b0a/mzaf_3274216998300464378.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/f4/75/65/f47565c1-ef38-ec16-fc3d-68bebbf751b5/mzi.mrfknpye.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/f4/75/65/f47565c1-ef38-ec16-fc3d-68bebbf751b5/mzi.mrfknpye.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/f4/75/65/f47565c1-ef38-ec16-fc3d-68bebbf751b5/mzi.mrfknpye.jpg/100x100bb.jpg,8.73,1.29,2007-05-14T12:00:00Z,notExplicit,notExplicit,1,1,7,1,381787,USA,USD,Jazz,True,,,,
track,song,436698542,1474373689,1474374116,Cold Showers,Love and Regret,Bc,Love and Regret,Bc,https://music.apple.com/us/artist/cold-showers/436698542?uo=4,https://music.apple.com/us/album/bc/1474373689?i=1474374116&uo=4,https://music.apple.com/us/album/bc/1474373689?i=1474374116&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/af/59/fb/af59fb6b-b687-43bb-2d0c-b45268207e12/mzaf_13985604075090077703.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/49/e9/84/49e9846a-49a1-fca9-a26d-6c362a7b2793/cover.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/49/e9/84/49e9846a-49a1-fca9-a26d-6c362a7b2793/cover.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/49/e9/84/49e9846a-49a1-fca9-a26d-6c362a7b2793/cover.jpg/100x100bb.jpg,7.92,0.99,2012-10-09T12:00:00Z,notExplicit,notExplicit,1,1,8,5,284239,USA,USD,Alternative,True,,,,
track,song,337547047,1361953110,1361953114,Clarice Jensen & Jóhann Jóhannsson,For This From That Will Be Filled,BC,For This From That Will Be Filled,BC,https://music.apple.com/us/artist/clarice-jensen/337547047?uo=4,https://music.apple.com/us/album/bc/1361953110?i=1361953114&uo=4,https://music.apple.com/us/album/bc/1361953110?i=1361953114&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/59/30/a2/5930a2a0-4601-586b-739f-e731e2a52306/mzaf_15011543275267397694.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/ae/8e/ef/ae8eefcd-2e89-a37b-9229-4c578aca22d8/880918230542.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/ae/8e/ef/ae8eefcd-2e89-a37b-9229-4c578aca22d8/880918230542.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/ae/8e/ef/ae8eefcd-2e89-a37b-9229-4c578aca22d8/880918230542.jpg/100x100bb.jpg,9.99,-1.0,2018-04-06T12:00:00Z,notExplicit,notExplicit,1,1,4,1,721307,USA,USD,Contemporary Era,True,,Clarice Jensen,,
track,song,1479410959,1479424262,1479424264,Hourglass,Bc - Single,Bc,Bc - Single,Bc,https://music.apple.com/us/artist/hourglass/1479410959?uo=4,https://music.apple.com/us/album/bc/1479424262?i=1479424264&uo=4,https://music.apple.com/us/album/bc/1479424262?i=1479424264&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/36/24/15/3624150b-54c5-8f6a-0374-5ac63166402c/mzaf_9549762607869300880.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/06/a1/f7/06a1f74d-398f-2b86-1783-cf903d8ad29c/artwork.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/06/a1/f7/06a1f74d-398f-2b86-1783-cf903d8ad29c/artwork.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/06/a1/f7/06a1f74d-398f-2b86-1783-cf903d8ad29c/artwork.jpg/100x100bb.jpg,0.99,0.99,2019-09-20T12:00:00Z,notExplicit,notExplicit,1,1,1,1,158947,USA,USD,Alternative,True,,,,
track,song,65618333,1076004694,1076005142,Jim Rotondi,Dark Blue,BC,Dark Blue,BC,https://music.apple.com/us/artist/jim-rotondi/65618333?uo=4,https://music.apple.com/us/album/bc/1076004694?i=1076005142&uo=4,https://music.apple.com/us/album/bc/1076004694?i=1076005142&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/25/17/2b/25172b19-ac1e-8b82-6af6-9e820b1e9b22/mzaf_17469741717571543546.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/a2/c6/5d/a2c65d3d-2430-8cba-9bac-fbcc5b0e02d8/dj.fjxjlqtc.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/a2/c6/5d/a2c65d3d-2430-8cba-9bac-fbcc5b0e02d8/dj.fjxjlqtc.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/a2/c6/5d/a2c65d3d-2430-8cba-9bac-fbcc5b0e02d8/dj.fjxjlqtc.jpg/100x100bb.jpg,9.99,1.29,2016-03-04T12:00:00Z,notExplicit,notExplicit,1,1,10,2,313785,USA,USD,Hard Bop,True,,,,
track,song,1562886724,164107942,164108033,Midnite & Vaughn Benjamin,Thru & True (Digital),BC.,Thru & True (Digital),BC.,https://music.apple.com/us/artist/midnite/1562886724?uo=4,https://music.apple.com/us/album/bc/164107942?i=164108033&uo=4,https://music.apple.com/us/album/bc/164107942?i=164108033&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/77/18/6a/77186a86-8525-2f5e-68ee-a612d5f4a164/mzaf_8802959241800522464.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music/12/ce/38/mzi.dswgmuuh.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music/12/ce/38/mzi.dswgmuuh.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music/12/ce/38/mzi.dswgmuuh.jpg/100x100bb.jpg,9.99,0.99,2006-05-01T12:00:00Z,notExplicit,notExplicit,1,1,18,3,229707,USA,USD,Reggae,True,,,,
track,song,436698542,1473856740,1473856762,Cold Showers,11.25.12 - EP,Bc,11.25.12 - EP,Bc,https://music.apple.com/us/artist/cold-showers/436698542?uo=4,https://music.apple.com/us/album/bc/1473856740?i=1473856762&uo=4,https://music.apple.com/us/album/bc/1473856740?i=1473856762&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/6c/15/d9/6c15d9af-f328-b59e-cd48-28fbce4396cc/mzaf_16346679324410946401.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/a4/eb/6a/a4eb6a82-7e10-26bb-cb61-20215cb65056/cover.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/a4/eb/6a/a4eb6a82-7e10-26bb-cb61-20215cb65056/cover.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/a4/eb/6a/a4eb6a82-7e10-26bb-cb61-20215cb65056/cover.jpg/100x100bb.jpg,3.96,0.99,2013-02-25T12:00:00Z,notExplicit,notExplicit,1,1,4,4,227413,USA,USD,Alternative,True,,,,
track,song,1600295968,1600315716,1600315726,Brando Tyler,"Brando Files, Vol. 1",Bc,"Brando Files, Vol. 1",Bc,https://music.apple.com/us/artist/brando-tyler/1600295968?uo=4,https://music.apple.com/us/album/bc/1600315716?i=1600315726&uo=4,https://music.apple.com/us/album/bc/1600315716?i=1600315726&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/fb/e6/f8/fbe6f8c7-24b7-ab74-4263-af1c72f91e12/mzaf_1155186779879752572.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/45/ec/51/45ec518f-4eea-8c69-156b-ef33d72c2285/artwork.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/45/ec/51/45ec518f-4eea-8c69-156b-ef33d72c2285/artwork.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/45/ec/51/45ec518f-4eea-8c69-156b-ef33d72c2285/artwork.jpg/100x100bb.jpg,9.99,0.99,2021-12-13T12:00:00Z,notExplicit,notExplicit,1,1,16,8,178056,USA,USD,New Age,True,,,,
track,song,1466080951,1710273227,1710273232,Seyi Vibez,Billion Dollar Baby,BD Baby,Billion Dollar Baby,BD Baby,https://music.apple.com/us/artist/seyi-vibez/1466080951?uo=4,https://music.apple.com/us/album/bd-baby/1710273227?i=1710273232&uo=4,https://music.apple.com/us/album/bd-baby/1710273227?i=1710273232&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/80/64/fa/8064fa6a-110b-a0bb-b445-53adfdf7ab36/mzaf_4106212512955421876.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/74/3e/03/743e0354-6ba1-c9c5-18ef-0dc04ce21002/0766214737032_Cover.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/74/3e/03/743e0354-6ba1-c9c5-18ef-0dc04ce21002/0766214737032_Cover.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/74/3e/03/743e0354-6ba1-c9c5-18ef-0dc04ce21002/0766214737032_Cover.jpg/100x100bb.jpg,13.99,1.29,2022-11-02T07:00:00Z,notExplicit,notExplicit,1,1,11,1,132180,USA,USD,Worldwide,True,,,,
track,song,1466080951,1819141693,1819141699,Seyi Vibez,Billion Dollar Baby,BD Baby,Billion Dollar Baby,BD Baby,https://music.apple.com/us/artist/seyi-vibez/1466080951?uo=4,https://music.apple.com/us/album/bd-baby/1819141693?i=1819141699&uo=4,https://music.apple.com/us/album/bd-baby/1819141693?i=1819141699&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/32/f9/31/32f9310a-5f8d-b1c2-f55e-c9af5c503f8d/mzaf_12827344969682944444.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/67/2b/15/672b1551-0488-b9ef-a52c-e13eae2c2276/766214737032.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/67/2b/15/672b1551-0488-b9ef-a52c-e13eae2c2276/766214737032.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/67/2b/15/672b1551-0488-b9ef-a52c-e13eae2c2276/766214737032.jpg/100x100bb.jpg,9.99,1.29,2022-11-02T12:00:00Z,notExplicit,notExplicit,1,1,11,1,132180,USA,USD,Afrobeats,True,,,,
track,song,1466080951,1818005561,1818005562,Seyi Vibez,Billion Dollar Baby 2.0,BD Baby,Billion Dollar Baby 2.0,BD Baby,https://music.apple.com/us/artist/seyi-vibez/1466080951?uo=4,https://music.apple.com/us/album/bd-baby/1818005561?i=1818005562&uo=4,https://music.apple.com/us/album/bd-baby/1818005561?i=1818005562&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/74/9a/af/749aaf9e-ae46-b29b-b0f6-9132ba3742ee/mzaf_10943535821358398601.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/d8/10/cf/d810cf70-735a-e232-411b-d2586ba83fa4/766214738152.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/d8/10/cf/d810cf70-735a-e232-411b-d2586ba83fa4/766214738152.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/d8/10/cf/d810cf70-735a-e232-411b-d2586ba83fa4/766214738152.jpg/100x100bb.jpg,10.99,1.29,2022-11-02T12:00:00Z,notExplicit,notExplicit,1,1,16,1,132180,USA,USD,Worldwide,True,,,,
track,song,1466080951,1706907476,1706907485,Seyi Vibez,Billion Dollar Baby 2.0,BD Baby,Billion Dollar Baby 2.0,BD Baby,https://music.apple.com/us/artist/seyi-vibez/1466080951?uo=4,https://music.apple.com/us/album/bd-baby/1706907476?i=1706907485&uo=4,https://music.apple.com/us/album/bd-baby/1706907476?i=1706907485&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/7d/7b/7b/7d7b7b93-f9fd-e786-7513-6263a5640730/mzaf_11955518071018867777.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/6c/a7/b4/6ca7b4c0-0a21-d0a3-b6a5-6f41e58fc742/0766214738152_Cover.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/6c/a7/b4/6ca7b4c0-0a21-d0a3-b6a5-6f41e58fc742/0766214738152_Cover.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/6c/a7/b4/6ca7b4c0-0a21-d0a3-b6a5-6f41e58fc742/0766214738152_Cover.jpg/100x100bb.jpg,15.99,1.29,2022-11-02T12:00:00Z,notExplicit,notExplicit,1,1,16,1,132180,USA,USD,Worldwide,True,,,,
track,song,289864578,383958224,383958426,Nowhere Man and a Whiskey Girl,Children of Fortune,Bd,Children of Fortune,Bd,https://music.apple.com/us/artist/nowhere-man-and-a-whiskey-girl/289864578?uo=4,https://music.apple.com/us/album/bd/383958224?i=383958426&uo=4,https://music.apple.com/us/album/bd/383958224?i=383958426&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/Music/e2/78/5b/mzm.bhfmitdi.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music/62/67/d3/mzi.llbnxqig.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music/62/67/d3/mzi.llbnxqig.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music/62/67/d3/mzi.llbnxqig.jpg/100x100bb.jpg,9.99,0.99,2010-07-27T12:00:00Z,notExplicit,notExplicit,1,1,11,8,196145,USA,USD,Singer/Songwriter,True,,,,
track,song,1556188208,1746448610,1746448626,Yan Luo,My Thundery Season Radio Station,BD,My Thundery Season Radio Station,BD,https://music.apple.com/us/artist/yan-luo/1556188208?uo=4,https://music.apple.com/us/album/bd/1746448610?i=1746448626&uo=4,https://music.apple.com/us/album/bd/1746448610?i=1746448626&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/4c/e5/69/4ce5692d-c4ff-3959-154b-122512b8ec28/mzaf_5595725467788178394.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/4b/02/2d/4b022dcf-9481-1fa2-5bc6-ded473fdc44d/5021732380036.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/4b/02/2d/4b022dcf-9481-1fa2-5bc6-ded473fdc44d/5021732380036.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/4b/02/2d/4b022dcf-9481-1fa2-5bc6-ded473fdc44d/5021732380036.jpg/100x100bb.jpg,,,2024-05-18T12:00:00Z,explicit,notExplicit,1,1,14,12,139480,USA,USD,Pop,True,,,,
track,song,19119537,1210523109,1210523318,Iceland Symphony Orchestra & Daníel Bjarnason,Recurrence,BD,Recurrence,BD,https://music.apple.com/us/artist/iceland-symphony-orchestra/19119537?uo=4,https://music.apple.com/us/album/bd/1210523109?i=1210523318&uo=4,https://music.apple.com/us/album/bd/1210523109?i=1210523318&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/74/26/23/742623b9-3c5d-850d-c1ce-4edd02d5f731/mzaf_7969178373829233268.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music111/v4/a6/51/78/a65178b9-c6f7-3ead-85f4-bc9123bb5c05/053479221322.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music111/v4/a6/51/78/a65178b9-c6f7-3ead-85f4-bc9123bb5c05/053479221322.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music111/v4/a6/51/78/a65178b9-c6f7-3ead-85f4-bc9123bb5c05/053479221322.jpg/100x100bb.jpg,9.99,-1.0,2017-04-07T12:00:00Z,notExplicit,notExplicit,1,1,7,2,693267,USA,USD,Classical,True,,,,
track,song,313306738,1568019763,1568019766,otetsu,Residue,BD (feat. Megpoid),Residue,BD (feat. Megpoid),https://music.apple.com/us/artist/otetsu/313306738?uo=4,https://music.apple.com/us/album/bd-feat-megpoid/1568019763?i=1568019766&uo=4,https://music.apple.com/us/album/bd-feat-megpoid/1568019763?i=1568019766&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/08/3f/68/083f68ee-2a39-9bf6-a733-0791271c481e/mzaf_8604422831605318482.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/4a/d8/ac/4ad8ac93-8651-c8fa-869b-61f271554cc4/4511820-95270.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/4a/d8/ac/4ad8ac93-8651-c8fa-869b-61f271554cc4/4511820-95270.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/4a/d8/ac/4ad8ac93-8651-c8fa-869b-61f271554cc4/4511820-95270.jpg/100x100bb.jpg,7.99,0.99,2021-05-25T12:00:00Z,notExplicit,notExplicit,1,1,10,2,236875,USA,USD,Rock,True,,,,
track,song,1474380556,1480325861,1480325874,Blu Dragon,Fermented Pathways,Bd,Fermented Pathways,Bd,https://music.apple.com/us/artist/blu-dragon/1474380556?uo=4,https://music.apple.com/us/album/bd/1480325861?i=1480325874&uo=4,https://music.apple.com/us/album/bd/1480325861?i=1480325874&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview113/v4/93/c7/2f/93c72f63-883b-bf70-0304-4fcd43b78bee/mzaf_8575960353378929999.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/5b/ac/18/5bac18c4-9e48-7222-a5d8-2ef43a83a284/419017.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/5b/ac/18/5bac18c4-9e48-7222-a5d8-2ef43a83a284/419017.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/5b/ac/18/5bac18c4-9e48-7222-a5d8-2ef43a83a284/419017.jpg/100x100bb.jpg,9.9,0.99,2019-09-16T12:00:00Z,notExplicit,notExplicit,1,1,10,10,224003,USA,USD,Hip-Hop/Rap,True,,,,
track,song,342260741,1448967234,1448967249,Hozier,"Wasteland, Baby!",Be,"Wasteland, Baby!",Be,https://music.apple.com/us/artist/hozier/342260741?uo=4,https://music.apple.com/us/album/be/1448967234?i=1448967249&uo=4,https://music.apple.com/us/album/be/1448967234?i=1448967249&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/dc/17/2d/dc172d78-7468-acbc-0108-544f8e3eb966/mzaf_17244856922800873019.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fc/73/03/fc73032d-d67d-ade3-8b9a-6f403fd9491b/886447495391.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fc/73/03/fc73032d-d67d-ade3-8b9a-6f403fd9491b/886447495391.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fc/73/03/fc73032d-d67d-ade3-8b9a-6f403fd9491b/886447495391.jpg/100x100bb.jpg,11.99,1.29,2019-03-01T08:00:00Z,explicit,notExplicit,1,1,14,10,289067,USA,USD,Alternative,True,,,,
track,song,342260741,1732773506,1732773525,Hozier,"Wasteland, Baby! (Special Edition)",Be (Acoustic),"Wasteland, Baby! (Special Edition)",Be (Acoustic),https://music.apple.com/us/artist/hozier/342260741?uo=4,https://music.apple.com/us/album/be-acoustic/1732773506?i=1732773525&uo=4,https://music.apple.com/us/album/be-acoustic/1732773506?i=1732773525&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/2a/0b/f4/2a0bf418-d8d9-4b34-5bb5-ce5b50187812/mzaf_11790951747868059548.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/6d/cc/97/6dcc974c-35ea-abf0-baed-d39217e4f812/196871873871.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/6d/cc/97/6dcc974c-35ea-abf0-baed-d39217e4f812/196871873871.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/6d/cc/97/6dcc974c-35ea-abf0-baed-d39217e4f812/196871873871.jpg/100x100bb.jpg,14.99,1.29,2024-03-01T08:00:00Z,explicit,notExplicit,1,1,19,18,235347,USA,USD,Alternative,True,,,,
